date,item,count,sales_cat,semester,menu_condition
9-Apr,Egg Cheese Sausage Breakfast Sandwich,28,Grab N Go,Spring 2025,Control
9-Apr,Egg Cheese Bacon Breakfast Sandwich,16,Grab N Go,Spring 2025,Control
10-Apr,Quesadilla Deluxe Trillium,153,Grill,Spring 2025,Control
10-Apr,Grilled Hamburger,90,Grill,Spring 2025,Control
10-Apr,Fried Chicken Tenders,104,Grill,Spring 2025,Control
10-Apr,Burrito Una Mano Trillium BYO,77,Grill,Spring 2025,Control
10-Apr,French Fries,139,Grill,Spring 2025,Control
10-Apr,Grilled Chicken Breast Sandwich,17,Grill,Spring 2025,Control
10-Apr,Sweet Potato Fries,47,Grill,Spring 2025,Control
10-Apr,Quesadilla Cheese,15,Grill,Spring 2025,Control
10-Apr,Seared Salmon Burger,10,Grill,Spring 2025,Control
10-Apr,Trillium Grill Impossible Burger,8,Grill,Spring 2025,Control
10-Apr,Black Bean Burger,6,Grill,Spring 2025,Control
10-Apr,ADD Beef Patty,6,Grill,Spring 2025,Control
10-Apr,Side Potato Tots,6,Grill,Spring 2025,Control
10-Apr,Add Sausage 2 Patty,2,Grill,Spring 2025,Control
10-Apr,ADD Chicken Breast,1,Grill,Spring 2025,Control
10-Apr,ADD Cheese,4,Grill,Spring 2025,Control
10-Apr,Add Egg $.99,2,Grill,Spring 2025,Control
10-Apr,1 Entree + 1 Side,204,Asian,Spring 2025,Control
10-Apr,Bowl Ramen Chicken,79,Asian,Spring 2025,Control
10-Apr,1 Entree + 2 Side,67,Asian,Spring 2025,Control
10-Apr,2 Entrees + 2 Sides,29,Asian,Spring 2025,Control
10-Apr,Bowl Ramen Tofu,24,Asian,Spring 2025,Control
10-Apr,Side Vegetarian Lo Mein,18,Asian,Spring 2025,Control
10-Apr,1 Wok Entree,9,Asian,Spring 2025,Control
10-Apr,Side Vegetable Spring Rolls,7,Asian,Spring 2025,Control
10-Apr,Side Vegetables,5,Asian,Spring 2025,Control
10-Apr,Side White or Brown Rice,6,Asian,Spring 2025,Control
10-Apr,Side Fried Spring Roll,3,Asian,Spring 2025,Control
10-Apr,Bowl Ramen Pork,1,Asian,Spring 2025,Control
10-Apr,Burrito Breakfast,103,Breakfast,Spring 2025,Control
10-Apr,Small French Omelet,74,Breakfast,Spring 2025,Control
10-Apr,Grand Slam Breakfast,8,Breakfast,Spring 2025,Control
10-Apr,Add Bacon,33,Breakfast,Spring 2025,Control
10-Apr,Two Eggs,20,Breakfast,Spring 2025,Control
10-Apr,Trillium Home Fries,9,Breakfast,Spring 2025,Control
10-Apr,2 Slices Toast,1,Breakfast,Spring 2025,Control
10-Apr,Create Your Pasta Bowl MEAT,96,Italian,Spring 2025,Control
10-Apr,Create Your Pasta Bowl VEG,29,Italian,Spring 2025,Control
10-Apr,Pizza with Toppings,29,Italian,Spring 2025,Control
10-Apr,Pizza Cheese,17,Italian,Spring 2025,Control
10-Apr,Add Extra Meat,19,Italian,Spring 2025,Control
10-Apr,Side Bread Pasta Station,1,Italian,Spring 2025,Control
10-Apr,Burrito Bowl BYO,105,Mexican,Spring 2025,Control
10-Apr,Single Taco,9,Mexican,Spring 2025,Control
10-Apr,Side Guacamole,5,Mexican,Spring 2025,Control
10-Apr,Side Sour Cream,6,Mexican,Spring 2025,Control
10-Apr,Side Salsa,1,Mexican,Spring 2025,Control
10-Apr,Add Extra Toppings Una Mano,1,Mexican,Spring 2025,Control
10-Apr,LTO Spicy Chicken Sandwich,23,Grab N Go,Spring 2025,Control
10-Apr,Egg Cheese Bacon Breakfast Sandwich,25,Grab N Go,Spring 2025,Control
10-Apr,Egg Cheese Sausage Breakfast Sandwich,23,Grab N Go,Spring 2025,Control
10-Apr,LTO Meatball Sub,14,Grab N Go,Spring 2025,Control
10-Apr,Soup 12 oz,62,Soup,Spring 2025,Control
10-Apr,8 oz Soup,26,Soup,Spring 2025,Control
10-Apr,Salad by the Pound,43,Salad Bar,Spring 2025,Control
10-Apr,Add Extra Protein $3.99,2,Salad Bar,Spring 2025,Control
11-Apr,Quesadilla Deluxe Trillium,129,Grill,Spring 2025,Control
11-Apr,Grilled Hamburger,72,Grill,Spring 2025,Control
11-Apr,Burrito Una Mano Trillium BYO,51,Grill,Spring 2025,Control
11-Apr,Fried Chicken Tenders,51,Grill,Spring 2025,Control
11-Apr,French Fries,85,Grill,Spring 2025,Control
11-Apr,Quesadilla Cheese,25,Grill,Spring 2025,Control
11-Apr,Trillium Grill Impossible Burger,14,Grill,Spring 2025,Control
11-Apr,Grilled Chicken Breast Sandwich,9,Grill,Spring 2025,Control
11-Apr,Seared Salmon Burger,7,Grill,Spring 2025,Control
11-Apr,Sweet Potato Fries,19,Grill,Spring 2025,Control
11-Apr,Side Potato Tots,15,Grill,Spring 2025,Control
11-Apr,Black Bean Burger,1,Grill,Spring 2025,Control
11-Apr,ADD Beef Patty,2,Grill,Spring 2025,Control
11-Apr,ADD Chicken Breast,1,Grill,Spring 2025,Control
11-Apr,Add Egg $.99,3,Grill,Spring 2025,Control
11-Apr,Add Sausage 2 Patty,1,Grill,Spring 2025,Control
11-Apr,1 Entree + 1 Side,109,Asian,Spring 2025,Control
11-Apr,Bowl Ramen Chicken,46,Asian,Spring 2025,Control
11-Apr,1 Entree + 2 Side,41,Asian,Spring 2025,Control
11-Apr,2 Entrees + 2 Sides,15,Asian,Spring 2025,Control
11-Apr,Bowl Ramen Tofu,8,Asian,Spring 2025,Control
11-Apr,1 Wok Entree,6,Asian,Spring 2025,Control
11-Apr,Side Vegetarian Lo Mein,9,Asian,Spring 2025,Control
11-Apr,Side Fried Spring Roll,2,Asian,Spring 2025,Control
11-Apr,Side Vegetable Spring Rolls,2,Asian,Spring 2025,Control
11-Apr,Side Vegetables,1,Asian,Spring 2025,Control
11-Apr,Burrito Breakfast,89,Breakfast,Spring 2025,Control
11-Apr,Small French Omelet,66,Breakfast,Spring 2025,Control
11-Apr,Grand Slam Breakfast,9,Breakfast,Spring 2025,Control
11-Apr,Add Bacon,23,Breakfast,Spring 2025,Control
11-Apr,Pancake Single,10,Breakfast,Spring 2025,Control
11-Apr,Two Eggs,11,Breakfast,Spring 2025,Control
11-Apr,Trillium Home Fries,3,Breakfast,Spring 2025,Control
11-Apr,Toast,1,Breakfast,Spring 2025,Control
11-Apr,Create Your Pasta Bowl MEAT,56,Italian,Spring 2025,Control
11-Apr,Pizza with Toppings,22,Italian,Spring 2025,Control
11-Apr,Create Your Pasta Bowl VEG,10,Italian,Spring 2025,Control
11-Apr,Pizza Cheese,9,Italian,Spring 2025,Control
11-Apr,Add Extra Meat,13,Italian,Spring 2025,Control
11-Apr,Side Bread Pasta Station,1,Italian,Spring 2025,Control
11-Apr,Burrito Bowl BYO,55,Mexican,Spring 2025,Control
11-Apr,Side Guacamole,2,Mexican,Spring 2025,Control
11-Apr,Side Salsa,1,Mexican,Spring 2025,Control
11-Apr,LTO Spicy Chicken Sandwich,22,Grab N Go,Spring 2025,Control
11-Apr,Egg Cheese Bacon Breakfast Sandwich,24,Grab N Go,Spring 2025,Control
11-Apr,Egg Cheese Sausage Breakfast Sandwich,21,Grab N Go,Spring 2025,Control
11-Apr,Salad by the Pound,32,Salad Bar,Spring 2025,Control
11-Apr,Add Extra Protein $3.99,2,Salad Bar,Spring 2025,Control
11-Apr,8 oz Soup,38,Soup,Spring 2025,Control
11-Apr,Soup 12 oz,21,Soup,Spring 2025,Control
14-Apr,Quesadilla Deluxe Trillium,183,Grill,Spring 2025,Control
14-Apr,Grilled Hamburger,79,Grill,Spring 2025,Control
14-Apr,Burrito Una Mano Trillium BYO,70,Grill,Spring 2025,Control
14-Apr,Fried Chicken Tenders,63,Grill,Spring 2025,Control
14-Apr,French Fries,95,Grill,Spring 2025,Control
14-Apr,Grilled Chicken Breast Sandwich,19,Grill,Spring 2025,Control
14-Apr,Quesadilla Cheese,19,Grill,Spring 2025,Control
14-Apr,Trillium Grill Impossible Burger,14,Grill,Spring 2025,Control
14-Apr,Seared Salmon Burger,10,Grill,Spring 2025,Control
14-Apr,Sweet Potato Fries,24,Grill,Spring 2025,Control
14-Apr,Side Potato Tots,20,Grill,Spring 2025,Control
14-Apr,ADD Beef Patty,7,Grill,Spring 2025,Control
14-Apr,Black Bean Burger,3,Grill,Spring 2025,Control
14-Apr,ADD Chicken Breast,3,Grill,Spring 2025,Control
14-Apr,ADD Burger Salmon Grilled,2,Grill,Spring 2025,Control
14-Apr,Add Impossible Burger Patty,1,Grill,Spring 2025,Control
14-Apr,Add Sausage 2 Patty,2,Grill,Spring 2025,Control
14-Apr,Add Egg $.99,4,Grill,Spring 2025,Control
14-Apr,ADD Cheese,4,Grill,Spring 2025,Control
14-Apr,1 Entree + 1 Side,197,Asian,Spring 2025,Control
14-Apr,1 Entree + 2 Side,73,Asian,Spring 2025,Control
14-Apr,Bowl Ramen Chicken,38,Asian,Spring 2025,Control
14-Apr,2 Entrees + 2 Sides,23,Asian,Spring 2025,Control
14-Apr,Bowl Ramen Tofu,27,Asian,Spring 2025,Control
14-Apr,1 Wok Entree,8,Asian,Spring 2025,Control
14-Apr,Side Vegetarian Lo Mein,6,Asian,Spring 2025,Control
14-Apr,Side White or Brown Rice,6,Asian,Spring 2025,Control
14-Apr,Side Fried Spring Roll,3,Asian,Spring 2025,Control
14-Apr,Side Vegetable Spring Rolls,2,Asian,Spring 2025,Control
14-Apr,Side Vegetarian Fried Rice with,1,Asian,Spring 2025,Control
14-Apr,Create Your Pasta Bowl MEAT,100,Italian,Spring 2025,Control
14-Apr,Create Your Pasta Bowl VEG,28,Italian,Spring 2025,Control
14-Apr,Pizza with Toppings,25,Italian,Spring 2025,Control
14-Apr,Add Extra Meat,33,Italian,Spring 2025,Control
14-Apr,Pizza Cheese,18,Italian,Spring 2025,Control
14-Apr,Side Bread Pasta Station,2,Italian,Spring 2025,Control
14-Apr,Burrito Breakfast,73,Breakfast,Spring 2025,Control
14-Apr,Small French Omelet,55,Breakfast,Spring 2025,Control
14-Apr,Grand Slam Breakfast,6,Breakfast,Spring 2025,Control
14-Apr,Add Bacon,20,Breakfast,Spring 2025,Control
14-Apr,Two Eggs,15,Breakfast,Spring 2025,Control
14-Apr,Pancake Single,3,Breakfast,Spring 2025,Control
14-Apr,Trillium Home Fries,2,Breakfast,Spring 2025,Control
14-Apr,2 Slices Toast,2,Breakfast,Spring 2025,Control
14-Apr,PC Jelly,2,Breakfast,Spring 2025,Control
14-Apr,PC Peanut Butter,1,Breakfast,Spring 2025,Control
14-Apr,Burrito Bowl BYO,103,Mexican,Spring 2025,Control
14-Apr,Single Taco,7,Mexican,Spring 2025,Control
14-Apr,Side Guacamole,5,Mexican,Spring 2025,Control
14-Apr,Side Salsa,2,Mexican,Spring 2025,Control
14-Apr,Side Sour Cream,2,Mexican,Spring 2025,Control
14-Apr,Add Extra Toppings Una Mano,1,Mexican,Spring 2025,Control
14-Apr,Salad by the Pound,54,Salad Bar,Spring 2025,Control
14-Apr,Add Extra Protein $3.99,2,Salad Bar,Spring 2025,Control
14-Apr,LTO Spicy Chicken Sandwich,25,Grab N Go,Spring 2025,Control
14-Apr,Egg Cheese Bacon Breakfast Sandwich,25,Grab N Go,Spring 2025,Control
14-Apr,Egg Cheese Sausage Breakfast Sandwich,20,Grab N Go,Spring 2025,Control
14-Apr,Soup 12 oz,36,Soup,Spring 2025,Control
14-Apr,8 oz Soup,32,Soup,Spring 2025,Control
15-Apr,Quesadilla Deluxe Trillium,194,Grill,Spring 2025,Control
15-Apr,Grilled Hamburger,101,Grill,Spring 2025,Control
15-Apr,Fried Chicken Tenders,112,Grill,Spring 2025,Control
15-Apr,Burrito Una Mano Trillium BYO,74,Grill,Spring 2025,Control
15-Apr,French Fries,122,Grill,Spring 2025,Control
15-Apr,Grilled Chicken Breast Sandwich,20,Grill,Spring 2025,Control
15-Apr,Sweet Potato Fries,47,Grill,Spring 2025,Control
15-Apr,Quesadilla Cheese,14,Grill,Spring 2025,Control
15-Apr,Seared Salmon Burger,10,Grill,Spring 2025,Control
15-Apr,Trillium Grill Impossible Burger,8,Grill,Spring 2025,Control
15-Apr,ADD Beef Patty,12,Grill,Spring 2025,Control
15-Apr,Side Potato Tots,13,Grill,Spring 2025,Control
15-Apr,Black Bean Burger,2,Grill,Spring 2025,Control
15-Apr,Add Sausage 2 Patty,4,Grill,Spring 2025,Control
15-Apr,ADD Chicken Breast,1,Grill,Spring 2025,Control
15-Apr,Add Egg $.99,1,Grill,Spring 2025,Control
15-Apr,ADD Cheese,1,Grill,Spring 2025,Control
15-Apr,1 Entree + 1 Side,220,Asian,Spring 2025,Control
15-Apr,1 Entree + 2 Side,74,Asian,Spring 2025,Control
15-Apr,Bowl Ramen Chicken,70,Asian,Spring 2025,Control
15-Apr,2 Entrees + 2 Sides,29,Asian,Spring 2025,Control
15-Apr,Bowl Ramen Tofu,28,Asian,Spring 2025,Control
15-Apr,1 Wok Entree,6,Asian,Spring 2025,Control
15-Apr,Side Vegetarian Lo Mein,7,Asian,Spring 2025,Control
15-Apr,Side White or Brown Rice,5,Asian,Spring 2025,Control
15-Apr,Bowl Ramen Pork,1,Asian,Spring 2025,Control
15-Apr,Side Fried Spring Roll,1,Asian,Spring 2025,Control
15-Apr,Side Vegetable Spring Rolls,1,Asian,Spring 2025,Control
15-Apr,Burrito Breakfast,90,Breakfast,Spring 2025,Control
15-Apr,Small French Omelet,53,Breakfast,Spring 2025,Control
15-Apr,Grand Slam Breakfast,16,Breakfast,Spring 2025,Control
15-Apr,Add Bacon,27,Breakfast,Spring 2025,Control
15-Apr,Two Eggs,14,Breakfast,Spring 2025,Control
15-Apr,Pancake Single,5,Breakfast,Spring 2025,Control
15-Apr,Trillium Home Fries,2,Breakfast,Spring 2025,Control
15-Apr,Create Your Pasta Bowl MEAT,83,Italian,Spring 2025,Control
15-Apr,Create Your Pasta Bowl VEG,23,Italian,Spring 2025,Control
15-Apr,Pizza with Toppings,22,Italian,Spring 2025,Control
15-Apr,Pizza Cheese,25,Italian,Spring 2025,Control
15-Apr,Add Extra Meat,26,Italian,Spring 2025,Control
15-Apr,Burrito Bowl BYO,115,Mexican,Spring 2025,Control
15-Apr,Side Guacamole,4,Mexican,Spring 2025,Control
15-Apr,Side Sour Cream,7,Mexican,Spring 2025,Control
15-Apr,Side Salsa,2,Mexican,Spring 2025,Control
15-Apr,Add Extra Toppings Una Mano,2,Mexican,Spring 2025,Control
15-Apr,LTO Spicy Chicken Sandwich,31,Grab N Go,Spring 2025,Control
15-Apr,LTO Meatball Sub,17,Grab N Go,Spring 2025,Control
15-Apr,Egg Cheese Bacon Breakfast Sandwich,23,Grab N Go,Spring 2025,Control
15-Apr,Egg Cheese Sausage Breakfast Sandwich,22,Grab N Go,Spring 2025,Control
15-Apr,Salad by the Pound,58,Salad Bar,Spring 2025,Control
15-Apr,Add Extra Protein $3.99,3,Salad Bar,Spring 2025,Control
15-Apr,Soup 12 oz,63,Soup,Spring 2025,Control
15-Apr,8 oz Soup,26,Soup,Spring 2025,Control
15-Apr,LTO Sandwich,1,Deli,Spring 2025,Control
16-Apr,Quesadilla Deluxe Trillium,160,Grill,Spring 2025,Control
16-Apr,Grilled Hamburger,103,Grill,Spring 2025,Control
16-Apr,Fried Chicken Tenders,79,Grill,Spring 2025,Control
16-Apr,Burrito Una Mano Trillium BYO,49,Grill,Spring 2025,Control
16-Apr,French Fries,108,Grill,Spring 2025,Control
16-Apr,Quesadilla Cheese,21,Grill,Spring 2025,Control
16-Apr,Sweet Potato Fries,37,Grill,Spring 2025,Control
16-Apr,Grilled Chicken Breast Sandwich,13,Grill,Spring 2025,Control
16-Apr,Trillium Grill Impossible Burger,9,Grill,Spring 2025,Control
16-Apr,Seared Salmon Burger,9,Grill,Spring 2025,Control
16-Apr,Side Potato Tots,13,Grill,Spring 2025,Control
16-Apr,ADD Beef Patty,8,Grill,Spring 2025,Control
16-Apr,Black Bean Burger,3,Grill,Spring 2025,Control
16-Apr,Add Impossible Burger Patty,1,Grill,Spring 2025,Control
16-Apr,Add Sausage 2 Patty,2,Grill,Spring 2025,Control
16-Apr,Add Egg $.99,3,Grill,Spring 2025,Control
16-Apr,ADD Cheese,2,Grill,Spring 2025,Control
16-Apr,1 Entree + 1 Side,151,Asian,Spring 2025,Control
16-Apr,1 Entree + 2 Side,63,Asian,Spring 2025,Control
16-Apr,Bowl Ramen Chicken,61,Asian,Spring 2025,Control
16-Apr,2 Entrees + 2 Sides,21,Asian,Spring 2025,Control
16-Apr,Bowl Ramen Tofu,13,Asian,Spring 2025,Control
16-Apr,Side Vegetarian Lo Mein,13,Asian,Spring 2025,Control
16-Apr,Side Fried Spring Roll,4,Asian,Spring 2025,Control
16-Apr,1 Wok Entree,2,Asian,Spring 2025,Control
16-Apr,Side White or Brown Rice,2,Asian,Spring 2025,Control
16-Apr,Side Vegetable Spring Rolls,1,Asian,Spring 2025,Control
16-Apr,Create Your Pasta Bowl MEAT,118,Italian,Spring 2025,Control
16-Apr,Create Your Pasta Bowl VEG,26,Italian,Spring 2025,Control
16-Apr,Pizza with Toppings,27,Italian,Spring 2025,Control
16-Apr,Add Extra Meat,33,Italian,Spring 2025,Control
16-Apr,Pizza Cheese,16,Italian,Spring 2025,Control
16-Apr,Burrito Breakfast,98,Breakfast,Spring 2025,Control
16-Apr,Small French Omelet,63,Breakfast,Spring 2025,Control
16-Apr,Grand Slam Breakfast,8,Breakfast,Spring 2025,Control
16-Apr,Add Bacon,26,Breakfast,Spring 2025,Control
16-Apr,Two Eggs,21,Breakfast,Spring 2025,Control
16-Apr,Trillium Home Fries,4,Breakfast,Spring 2025,Control
16-Apr,Pancake Single,2,Breakfast,Spring 2025,Control
16-Apr,PC Jelly,1,Breakfast,Spring 2025,Control
16-Apr,Burrito Bowl BYO,106,Mexican,Spring 2025,Control
16-Apr,Single Taco,3,Mexican,Spring 2025,Control
16-Apr,Side Guacamole,1,Mexican,Spring 2025,Control
16-Apr,Soup 12 oz,73,Soup,Spring 2025,Control
16-Apr,8 oz Soup,47,Soup,Spring 2025,Control
16-Apr,Salad by the Pound,49,Salad Bar,Spring 2025,Control
16-Apr,LTO Spicy Chicken Sandwich,22,Grab N Go,Spring 2025,Control
16-Apr,Egg Cheese Bacon Breakfast Sandwich,21,Grab N Go,Spring 2025,Control
16-Apr,Egg Cheese Sausage Breakfast Sandwich,21,Grab N Go,Spring 2025,Control
16-Apr,LTO Sandwich,12,Deli,Spring 2025,Control
17-Apr,Quesadilla Deluxe Trillium,172,Grill,Spring 2025,Control
17-Apr,Grilled Hamburger,113,Grill,Spring 2025,Control
17-Apr,Fried Chicken Tenders,121,Grill,Spring 2025,Control
17-Apr,Burrito Una Mano Trillium BYO,72,Grill,Spring 2025,Control
17-Apr,French Fries,151,Grill,Spring 2025,Control
17-Apr,Sweet Potato Fries,46,Grill,Spring 2025,Control
17-Apr,Trillium Grill Impossible Burger,13,Grill,Spring 2025,Control
17-Apr,Grilled Chicken Breast Sandwich,16,Grill,Spring 2025,Control
17-Apr,Quesadilla Cheese,13,Grill,Spring 2025,Control
17-Apr,Side Potato Tots,21,Grill,Spring 2025,Control
17-Apr,ADD Beef Patty,14,Grill,Spring 2025,Control
17-Apr,Seared Salmon Burger,5,Grill,Spring 2025,Control
17-Apr,Black Bean Burger,2,Grill,Spring 2025,Control
17-Apr,ADD Chicken Breast,1,Grill,Spring 2025,Control
17-Apr,Add Sausage 2 Patty,1,Grill,Spring 2025,Control
17-Apr,Add Egg $.99,2,Grill,Spring 2025,Control
17-Apr,ADD Cheese,3,Grill,Spring 2025,Control
17-Apr,1 Entree + 1 Side,188,Asian,Spring 2025,Control
17-Apr,1 Entree + 2 Side,72,Asian,Spring 2025,Control
17-Apr,Bowl Ramen Chicken,58,Asian,Spring 2025,Control
17-Apr,2 Entrees + 2 Sides,29,Asian,Spring 2025,Control
17-Apr,Bowl Ramen Tofu,24,Asian,Spring 2025,Control
17-Apr,1 Wok Entree,10,Asian,Spring 2025,Control
17-Apr,Side Vegetarian Lo Mein,4,Asian,Spring 2025,Control
17-Apr,Side White or Brown Rice,7,Asian,Spring 2025,Control
17-Apr,Side Vegetable Spring Rolls,3,Asian,Spring 2025,Control
17-Apr,Side Fried Spring Roll,2,Asian,Spring 2025,Control
17-Apr,Side Vegetarian Fried Rice with,2,Asian,Spring 2025,Control
17-Apr,Create Your Pasta Bowl MEAT,85,Italian,Spring 2025,Control
17-Apr,Create Your Pasta Bowl VEG,27,Italian,Spring 2025,Control
17-Apr,Pizza with Toppings,30,Italian,Spring 2025,Control
17-Apr,Pizza Cheese,19,Italian,Spring 2025,Control
17-Apr,Add Extra Meat,22,Italian,Spring 2025,Control
17-Apr,Burrito Breakfast,83,Breakfast,Spring 2025,Control
17-Apr,Small French Omelet,60,Breakfast,Spring 2025,Control
17-Apr,Grand Slam Breakfast,8,Breakfast,Spring 2025,Control
17-Apr,Add Bacon,20,Breakfast,Spring 2025,Control
17-Apr,Two Eggs,19,Breakfast,Spring 2025,Control
17-Apr,Trillium Home Fries,3,Breakfast,Spring 2025,Control
17-Apr,Pancake Single,2,Breakfast,Spring 2025,Control
17-Apr,2 Slices Toast,2,Breakfast,Spring 2025,Control
17-Apr,Toast,1,Breakfast,Spring 2025,Control
17-Apr,Burrito Bowl BYO,126,Mexican,Spring 2025,Control
17-Apr,Single Taco,2,Mexican,Spring 2025,Control
17-Apr,Side Guacamole,2,Mexican,Spring 2025,Control
17-Apr,Side Sour Cream,1,Mexican,Spring 2025,Control
17-Apr,LTO Spicy Chicken Sandwich,28,Grab N Go,Spring 2025,Control
17-Apr,LTO Meatball Sub,16,Grab N Go,Spring 2025,Control
17-Apr,Egg Cheese Sausage Breakfast Sandwich,23,Grab N Go,Spring 2025,Control
17-Apr,Egg Cheese Bacon Breakfast Sandwich,21,Grab N Go,Spring 2025,Control
17-Apr,Salad by the Pound,54,Salad Bar,Spring 2025,Control
17-Apr,Add Extra Protein $3.99,3,Salad Bar,Spring 2025,Control
17-Apr,Soup 12 oz,63,Soup,Spring 2025,Control
17-Apr,8 oz Soup,27,Soup,Spring 2025,Control
18-Apr,Quesadilla Deluxe Trillium,105,Grill,Spring 2025,Control
18-Apr,Grilled Hamburger,76,Grill,Spring 2025,Control
18-Apr,Burrito Una Mano Trillium BYO,45,Grill,Spring 2025,Control
18-Apr,Fried Chicken Tenders,54,Grill,Spring 2025,Control
18-Apr,French Fries,81,Grill,Spring 2025,Control
18-Apr,Quesadilla Cheese,24,Grill,Spring 2025,Control
18-Apr,Seared Salmon Burger,10,Grill,Spring 2025,Control
18-Apr,Sweet Potato Fries,28,Grill,Spring 2025,Control
18-Apr,Side Potato Tots,20,Grill,Spring 2025,Control
18-Apr,Grilled Chicken Breast Sandwich,6,Grill,Spring 2025,Control
18-Apr,Trillium Grill Impossible Burger,3,Grill,Spring 2025,Control
18-Apr,Black Bean Burger,2,Grill,Spring 2025,Control
18-Apr,Add Sausage 2 Patty,4,Grill,Spring 2025,Control
18-Apr,ADD Beef Patty,2,Grill,Spring 2025,Control
18-Apr,Add Egg $.99,5,Grill,Spring 2025,Control
18-Apr,ADD Cheese,2,Grill,Spring 2025,Control
18-Apr,1 Entree + 1 Side,102,Asian,Spring 2025,Control
18-Apr,1 Entree + 2 Side,42,Asian,Spring 2025,Control
18-Apr,Bowl Ramen Chicken,46,Asian,Spring 2025,Control
18-Apr,2 Entrees + 2 Sides,10,Asian,Spring 2025,Control
18-Apr,Bowl Ramen Tofu,12,Asian,Spring 2025,Control
18-Apr,1 Wok Entree,6,Asian,Spring 2025,Control
18-Apr,Side Vegetables,3,Asian,Spring 2025,Control
18-Apr,Side Vegetarian Lo Mein,3,Asian,Spring 2025,Control
18-Apr,Side Vegetable Spring Rolls,2,Asian,Spring 2025,Control
18-Apr,Side White or Brown Rice,1,Asian,Spring 2025,Control
18-Apr,Small French Omelet,58,Breakfast,Spring 2025,Control
18-Apr,Burrito Breakfast,60,Breakfast,Spring 2025,Control
18-Apr,Grand Slam Breakfast,9,Breakfast,Spring 2025,Control
18-Apr,Add Bacon,24,Breakfast,Spring 2025,Control
18-Apr,Two Eggs,11,Breakfast,Spring 2025,Control
18-Apr,Pancake Single,5,Breakfast,Spring 2025,Control
18-Apr,Trillium Home Fries,4,Breakfast,Spring 2025,Control
18-Apr,2 Slices Toast,2,Breakfast,Spring 2025,Control
18-Apr,Create Your Pasta Bowl MEAT,63,Italian,Spring 2025,Control
18-Apr,Create Your Pasta Bowl VEG,18,Italian,Spring 2025,Control
18-Apr,Pizza with Toppings,19,Italian,Spring 2025,Control
18-Apr,Add Extra Meat,28,Italian,Spring 2025,Control
18-Apr,Pizza Cheese,12,Italian,Spring 2025,Control
18-Apr,Burrito Bowl BYO,66,Mexican,Spring 2025,Control
18-Apr,Single Taco,3,Mexican,Spring 2025,Control
18-Apr,Side Guacamole,3,Mexican,Spring 2025,Control
18-Apr,Side Salsa,1,Mexican,Spring 2025,Control
18-Apr,Salad by the Pound,39,Salad Bar,Spring 2025,Control
18-Apr,Add Extra Protein $3.99,2,Salad Bar,Spring 2025,Control
18-Apr,8 oz Soup,34,Soup,Spring 2025,Control
18-Apr,Soup 12 oz,25,Soup,Spring 2025,Control
18-Apr,LTO Spicy Chicken Sandwich,22,Grab N Go,Spring 2025,Control
18-Apr,Egg Cheese Bacon Breakfast Sandwich,11,Grab N Go,Spring 2025,Control
